Id,Elevation,Aspect,Slope,H_Hydrology,V_Hydrology,H_Roadways,sh_9AM,sh_Noon,sh_3PM,H_Fire_Points,Cover_Type,Wilderness_Area,Soil_Type
8303.0,2899.0,155.0,29.0,180.0,60.0,990.0,239.0,228.0,97.0,474.0,2.0,Wilderness1,Soil22
8304.0,2831.0,107.0,33.0,190.0,98.0,2137.0,254.0,182.0,28.0,450.0,5.0,Wilderness3,Soil13
8305.0,3335.0,297.0,3.0,702.0,40.0,847.0,210.0,238.0,166.0,1216.0,7.0,Wilderness3,Soil32
8306.0,3327.0,18.0,9.0,631.0,93.0,793.0,213.0,221.0,144.0,1536.0,7.0,Wilderness3,Soil32
8307.0,3325.0,15.0,10.0,577.0,91.0,764.0,211.0,219.0,144.0,1595.0,7.0,Wilderness3,Soil31
8308.0,3412.0,203.0,13.0,771.0,206.0,1959.0,213.0,251.0,171.0,1230.0,7.0,Wilderness3,Soil38
8309.0,2932.0,188.0,10.0,390.0,53.0,2580.0,221.0,248.0,160.0,2151.0,2.0,Wilderness3,Soil26
8310.0,2791.0,141.0,16.0,566.0,157.0,2751.0,241.0,234.0,118.0,1952.0,5.0,Wilderness3,Soil10
8311.0,2782.0,152.0,20.0,537.0,148.0,2697.0,240.0,236.0,116.0,1994.0,5.0,Wilderness3,Soil10
8312.0,2763.0,157.0,22.0,485.0,129.0,2589.0,238.0,237.0,118.0,2083.0,3.0,Wilderness3,Soil4
8313.0,2716.0,165.0,19.0,430.0,-13.0,2326.0,233.0,243.0,132.0,2316.0,3.0,Wilderness3,Soil4
8314.0,2678.0,172.0,7.0,272.0,93.0,1809.0,225.0,244.0,152.0,2684.0,6.0,Wilderness3,Soil4
8315.0,2566.0,167.0,20.0,120.0,27.0,1234.0,232.0,243.0,133.0,1908.0,3.0,Wilderness3,Soil4
8316.0,2542.0,136.0,19.0,120.0,20.0,1116.0,246.0,228.0,102.0,1744.0,3.0,Wilderness3,Soil4
8317.0,2526.0,158.0,17.0,90.0,17.0,1050.0,236.0,241.0,129.0,1655.0,3.0,Wilderness3,Soil4
8318.0,3139.0,39.0,16.0,95.0,2.0,1630.0,219.0,202.0,113.0,150.0,1.0,Wilderness1,Soil23
8319.0,3031.0,145.0,15.0,240.0,16.0,1753.0,240.0,236.0,121.0,1239.0,1.0,Wilderness1,Soil29
8320.0,2975.0,165.0,13.0,210.0,12.0,1622.0,231.0,244.0,141.0,1082.0,2.0,Wilderness1,Soil29
8321.0,2971.0,111.0,25.0,391.0,226.0,1952.0,253.0,204.0,63.0,721.0,5.0,Wilderness3,Soil13
8322.0,2846.0,108.0,28.0,201.0,104.0,2132.0,254.0,194.0,47.0,481.0,5.0,Wilderness3,Soil13
8323.0,2810.0,97.0,34.0,150.0,77.0,2179.0,251.0,170.0,17.0,421.0,5.0,Wilderness3,Soil13
8324.0,2787.0,96.0,33.0,124.0,54.0,2202.0,251.0,172.0,21.0,391.0,2.0,Wilderness3,Soil13
8325.0,3334.0,259.0,2.0,690.0,39.0,845.0,213.0,240.0,165.0,1150.0,7.0,Wilderness3,Soil32
8326.0,3340.0,0.0,0.0,641.0,45.0,912.0,218.0,238.0,156.0,1324.0,7.0,Wilderness3,Soil32
8327.0,3333.0,23.0,5.0,630.0,38.0,834.0,217.0,228.0,148.0,1500.0,7.0,Wilderness3,Soil32
8328.0,3394.0,195.0,15.0,726.0,188.0,1878.0,216.0,251.0,165.0,1320.0,7.0,Wilderness3,Soil38
8329.0,3340.0,78.0,44.0,180.0,140.0,2663.0,231.0,124.0,0.0,420.0,7.0,Wilderness3,Soil39
8330.0,3239.0,194.0,10.0,351.0,37.0,2531.0,218.0,249.0,164.0,1360.0,1.0,Wilderness3,Soil23
8331.0,2987.0,172.0,16.0,175.0,-7.0,2258.0,229.0,246.0,144.0,3153.0,2.0,Wilderness3,Soil26
8332.0,2964.0,138.0,19.0,882.0,168.0,2542.0,245.0,230.0,104.0,1463.0,2.0,Wilderness3,Soil13
8333.0,2810.0,116.0,20.0,595.0,181.0,2714.0,249.0,217.0,87.0,1911.0,3.0,Wilderness3,Soil10
8334.0,2780.0,141.0,16.0,525.0,146.0,2711.0,242.0,234.0,116.0,1994.0,5.0,Wilderness3,Soil10
8335.0,2768.0,139.0,20.0,497.0,134.0,2657.0,246.0,229.0,103.0,2037.0,5.0,Wilderness3,Soil10
8336.0,3179.0,2.0,7.0,30.0,4.0,1744.0,210.0,226.0,154.0,437.0,1.0,Wilderness1,Soil23
8337.0,2989.0,180.0,6.0,180.0,10.0,1710.0,222.0,244.0,156.0,1390.0,2.0,Wilderness1,Soil23
8338.0,3001.0,148.0,22.0,457.0,256.0,1909.0,243.0,232.0,106.0,812.0,5.0,Wilderness3,Soil13
8339.0,2967.0,124.0,21.0,376.0,222.0,1973.0,250.0,220.0,87.0,722.0,5.0,Wilderness3,Soil13
8340.0,2885.0,105.0,33.0,255.0,141.0,2083.0,253.0,180.0,26.0,573.0,5.0,Wilderness3,Soil13
8341.0,2852.0,118.0,28.0,212.0,111.0,2128.0,254.0,202.0,55.0,514.0,5.0,Wilderness3,Soil13
8342.0,2824.0,110.0,31.0,162.0,82.0,2174.0,254.0,190.0,39.0,454.0,5.0,Wilderness3,Soil13
8343.0,2807.0,103.0,33.0,134.0,74.0,2197.0,253.0,178.0,25.0,424.0,5.0,Wilderness3,Soil13
8344.0,3334.0,13.0,3.0,600.0,39.0,860.0,216.0,233.0,154.0,1495.0,7.0,Wilderness3,Soil32
8345.0,3334.0,9.0,6.0,603.0,39.0,828.0,214.0,228.0,152.0,1554.0,7.0,Wilderness3,Soil32
8346.0,3333.0,355.0,8.0,582.0,99.0,785.0,207.0,225.0,157.0,1613.0,7.0,Wilderness3,Soil31
8347.0,3403.0,205.0,12.0,731.0,197.0,2030.0,213.0,251.0,171.0,1170.0,1.0,Wilderness3,Soil32
8348.0,3431.0,171.0,13.0,450.0,231.0,2501.0,229.0,245.0,146.0,691.0,7.0,Wilderness3,Soil38
8349.0,3428.0,157.0,12.0,390.0,228.0,2553.0,233.0,241.0,137.0,631.0,7.0,Wilderness3,Soil38
8350.0,3060.0,79.0,12.0,30.0,1.0,2114.0,236.0,217.0,110.0,3515.0,1.0,Wilderness3,Soil24
8351.0,2902.0,172.0,13.0,499.0,58.0,2550.0,228.0,246.0,147.0,1933.0,5.0,Wilderness3,Soil26
8352.0,2901.0,169.0,14.0,516.0,57.0,2555.0,230.0,245.0,144.0,1913.0,5.0,Wilderness3,Soil26
8353.0,2899.0,172.0,14.0,534.0,54.0,2560.0,228.0,246.0,146.0,1894.0,5.0,Wilderness3,Soil26
8354.0,2899.0,187.0,13.0,553.0,54.0,2565.0,221.0,249.0,159.0,1874.0,5.0,Wilderness3,Soil26
8355.0,2885.0,204.0,14.0,1064.0,107.0,2460.0,212.0,252.0,172.0,1448.0,5.0,Wilderness3,Soil34
8356.0,2887.0,194.0,11.0,1075.0,109.0,2460.0,219.0,249.0,163.0,1451.0,5.0,Wilderness3,Soil34
8357.0,2747.0,149.0,14.0,443.0,113.0,2590.0,238.0,238.0,127.0,2101.0,5.0,Wilderness3,Soil10
8358.0,2739.0,137.0,18.0,418.0,105.0,2536.0,245.0,230.0,107.0,2145.0,3.0,Wilderness3,Soil10
8359.0,2731.0,132.0,21.0,408.0,97.0,2509.0,249.0,223.0,92.0,2167.0,3.0,Wilderness3,Soil10
8360.0,2707.0,151.0,15.0,390.0,73.0,2349.0,238.0,239.0,127.0,2305.0,3.0,Wilderness3,Soil4
8361.0,2716.0,219.0,19.0,335.0,109.0,2115.0,195.0,254.0,190.0,2522.0,3.0,Wilderness3,Soil4
8362.0,2722.0,223.0,18.0,331.0,115.0,2089.0,195.0,254.0,191.0,2546.0,3.0,Wilderness3,Soil4
8363.0,2587.0,137.0,16.0,182.0,28.0,1506.0,243.0,233.0,114.0,2393.0,3.0,Wilderness3,Soil4
8364.0,2513.0,126.0,11.0,42.0,4.0,1015.0,238.0,233.0,124.0,1718.0,6.0,Wilderness3,Soil4
8365.0,2988.0,146.0,25.0,443.0,243.0,1931.0,245.0,227.0,96.0,815.0,5.0,Wilderness3,Soil13
8366.0,2955.0,137.0,15.0,335.0,210.0,2015.0,242.0,233.0,116.0,696.0,5.0,Wilderness3,Soil13
8367.0,2949.0,99.0,22.0,309.0,204.0,2037.0,250.0,204.0,71.0,666.0,5.0,Wilderness3,Soil13
8368.0,2901.0,91.0,39.0,258.0,157.0,2081.0,245.0,149.0,0.0,607.0,5.0,Wilderness3,Soil13
8369.0,2801.0,111.0,31.0,124.0,59.0,2216.0,254.0,189.0,37.0,430.0,5.0,Wilderness3,Soil13
8370.0,3331.0,225.0,3.0,630.0,114.0,886.0,216.0,242.0,163.0,1106.0,7.0,Wilderness3,Soil32
8371.0,3334.0,193.0,4.0,607.0,39.0,942.0,219.0,243.0,160.0,1224.0,7.0,Wilderness3,Soil32
8372.0,3336.0,345.0,3.0,570.0,41.0,886.0,214.0,235.0,159.0,1489.0,7.0,Wilderness3,Soil32
8373.0,3342.0,356.0,13.0,488.0,94.0,716.0,199.0,217.0,155.0,1756.0,7.0,Wilderness3,Soil32
8374.0,3426.0,177.0,14.0,540.0,226.0,2418.0,226.0,247.0,150.0,782.0,7.0,Wilderness3,Soil38
8375.0,3387.0,80.0,39.0,210.0,187.0,2697.0,238.0,141.0,0.0,454.0,7.0,Wilderness3,Soil39
8376.0,3241.0,171.0,12.0,361.0,39.0,2689.0,228.0,245.0,147.0,1165.0,2.0,Wilderness3,Soil33
8377.0,2900.0,156.0,11.0,430.0,52.0,2508.0,233.0,241.0,138.0,2016.0,5.0,Wilderness3,Soil26
8378.0,2899.0,162.0,12.0,443.0,55.0,2512.0,232.0,243.0,141.0,1996.0,5.0,Wilderness3,Soil26
8379.0,2894.0,168.0,13.0,492.0,49.0,2525.0,230.0,245.0,143.0,1936.0,5.0,Wilderness3,Soil26
8380.0,2874.0,164.0,17.0,1006.0,95.0,2432.0,233.0,243.0,134.0,1471.0,5.0,Wilderness3,Soil13
8381.0,2872.0,177.0,16.0,1015.0,94.0,2431.0,226.0,247.0,148.0,1473.0,5.0,Wilderness3,Soil13
8382.0,2886.0,215.0,11.0,1036.0,217.0,2430.0,209.0,251.0,176.0,1489.0,5.0,Wilderness3,Soil34
8383.0,2705.0,144.0,21.0,365.0,71.0,2442.0,244.0,231.0,106.0,2232.0,3.0,Wilderness3,Soil4
8384.0,2692.0,135.0,12.0,361.0,58.0,2282.0,239.0,235.0,124.0,2371.0,3.0,Wilderness3,Soil4
8385.0,2528.0,139.0,13.0,30.0,6.0,1057.0,239.0,236.0,124.0,1826.0,3.0,Wilderness3,Soil4
8386.0,3063.0,185.0,6.0,42.0,4.0,1515.0,221.0,244.0,158.0,573.0,1.0,Wilderness1,Soil23
8387.0,2968.0,49.0,5.0,120.0,4.0,1657.0,222.0,228.0,141.0,1172.0,2.0,Wilderness1,Soil29
8388.0,2945.0,161.0,21.0,323.0,199.0,2036.0,236.0,239.0,123.0,700.0,5.0,Wilderness3,Soil13
8389.0,3327.0,266.0,3.0,600.0,119.0,875.0,211.0,241.0,167.0,1012.0,7.0,Wilderness3,Soil32
8390.0,3331.0,196.0,6.0,560.0,36.0,993.0,219.0,245.0,162.0,1277.0,7.0,Wilderness3,Soil32
8391.0,3333.0,206.0,6.0,553.0,38.0,1001.0,216.0,246.0,165.0,1307.0,7.0,Wilderness3,Soil32
8392.0,3346.0,338.0,12.0,540.0,35.0,792.0,194.0,223.0,168.0,1663.0,7.0,Wilderness3,Soil32
8393.0,3346.0,21.0,14.0,430.0,98.0,674.0,210.0,210.0,134.0,1902.0,7.0,Wilderness3,Soil31
8394.0,3398.0,200.0,11.0,693.0,192.0,2103.0,216.0,250.0,167.0,1114.0,1.0,Wilderness3,Soil32
8395.0,3419.0,179.0,12.0,511.0,219.0,2454.0,225.0,247.0,153.0,755.0,7.0,Wilderness3,Soil38
8396.0,3418.0,173.0,10.0,421.0,218.0,2542.0,226.0,245.0,150.0,666.0,7.0,Wilderness3,Soil38
8397.0,3353.0,81.0,47.0,182.0,153.0,2738.0,229.0,113.0,0.0,430.0,7.0,Wilderness3,Soil39
8398.0,3199.0,191.0,15.0,295.0,-20.0,3331.0,218.0,251.0,162.0,730.0,2.0,Wilderness3,Soil33
8399.0,3230.0,192.0,10.0,319.0,28.0,2408.0,219.0,248.0,162.0,1487.0,2.0,Wilderness3,Soil31
8400.0,3261.0,210.0,5.0,875.0,124.0,2106.0,216.0,245.0,165.0,2187.0,1.0,Wilderness3,Soil31
8401.0,2889.0,212.0,13.0,531.0,47.0,2512.0,209.0,252.0,177.0,1902.0,5.0,Wilderness3,Soil26
8402.0,2883.0,136.0,25.0,927.0,106.0,2409.0,249.0,221.0,84.0,1501.0,5.0,Wilderness3,Soil13
8403.0,2874.0,146.0,21.0,942.0,96.0,2407.0,244.0,232.0,106.0,1500.0,5.0,Wilderness3,Soil13
8404.0,2881.0,216.0,10.0,1006.0,212.0,2400.0,210.0,250.0,176.0,1519.0,5.0,Wilderness3,Soil13
8405.0,2823.0,104.0,20.0,573.0,191.0,2608.0,249.0,210.0,80.0,1940.0,3.0,Wilderness3,Soil10
8406.0,2767.0,129.0,13.0,450.0,133.0,2675.0,241.0,232.0,119.0,2059.0,3.0,Wilderness3,Soil10
8407.0,2691.0,168.0,16.0,331.0,57.0,2402.0,231.0,245.0,140.0,2275.0,3.0,Wilderness3,Soil10
8408.0,2690.0,215.0,21.0,285.0,83.0,2110.0,194.0,254.0,189.0,2532.0,3.0,Wilderness3,Soil4
8409.0,2712.0,189.0,16.0,270.0,105.0,2032.0,219.0,250.0,160.0,2605.0,3.0,Wilderness3,Soil4
8410.0,3167.0,40.0,14.0,210.0,30.0,1521.0,220.0,208.0,120.0,42.0,1.0,Wilderness1,Soil22
8411.0,2991.0,57.0,7.0,108.0,10.0,1621.0,225.0,226.0,136.0,1380.0,2.0,Wilderness1,Soil23
8412.0,2981.0,150.0,18.0,458.0,230.0,1875.0,241.0,236.0,118.0,883.0,5.0,Wilderness3,Soil13
8413.0,2975.0,144.0,20.0,433.0,224.0,1905.0,244.0,232.0,108.0,853.0,5.0,Wilderness3,Soil13
8414.0,2938.0,145.0,25.0,335.0,193.0,2024.0,245.0,227.0,94.0,735.0,5.0,Wilderness3,Soil13
8415.0,3052.0,264.0,9.0,30.0,1.0,2081.0,197.0,245.0,186.0,1299.0,2.0,Wilderness3,Soil22
8416.0,3322.0,254.0,4.0,570.0,120.0,874.0,210.0,242.0,170.0,918.0,1.0,Wilderness3,Soil32
8417.0,3330.0,208.0,7.0,524.0,35.0,1031.0,215.0,247.0,167.0,1302.0,7.0,Wilderness3,Soil32
8418.0,3413.0,185.0,12.0,543.0,213.0,2431.0,222.0,248.0,157.0,789.0,7.0,Wilderness3,Soil38
8419.0,3242.0,47.0,38.0,60.0,42.0,2846.0,203.0,130.0,0.0,295.0,7.0,Wilderness3,Soil39
8420.0,3233.0,163.0,9.0,366.0,31.0,2681.0,229.0,243.0,146.0,1183.0,2.0,Wilderness3,Soil31
8421.0,2880.0,167.0,12.0,446.0,38.0,2466.0,230.0,244.0,144.0,1982.0,5.0,Wilderness3,Soil26
8422.0,2883.0,212.0,12.0,509.0,47.0,2483.0,209.0,251.0,176.0,1926.0,5.0,Wilderness3,Soil26
8423.0,2925.0,145.0,13.0,787.0,139.0,2415.0,238.0,237.0,126.0,1565.0,2.0,Wilderness3,Soil13
8424.0,2861.0,168.0,12.0,940.0,83.0,2373.0,230.0,245.0,145.0,1530.0,5.0,Wilderness3,Soil17
8425.0,2860.0,223.0,12.0,969.0,83.0,2370.0,204.0,251.0,183.0,1535.0,5.0,Wilderness3,Soil17
8426.0,2669.0,196.0,17.0,283.0,62.0,2148.0,214.0,252.0,167.0,2502.0,3.0,Wilderness3,Soil4
8427.0,2703.0,188.0,16.0,240.0,96.0,2017.0,220.0,250.0,159.0,2623.0,3.0,Wilderness3,Soil4
8428.0,2624.0,162.0,22.0,120.0,40.0,1621.0,235.0,240.0,124.0,2646.0,3.0,Wilderness3,Soil4
8429.0,2620.0,150.0,22.0,120.0,36.0,1598.0,242.0,233.0,109.0,2620.0,3.0,Wilderness3,Soil4
8430.0,2530.0,137.0,10.0,0.0,0.0,1045.0,235.0,237.0,132.0,1911.0,6.0,Wilderness3,Soil17
8431.0,2524.0,121.0,13.0,0.0,0.0,1026.0,242.0,228.0,113.0,1889.0,6.0,Wilderness3,Soil17
8432.0,3198.0,355.0,10.0,30.0,5.0,1698.0,203.0,222.0,157.0,540.0,1.0,Wilderness1,Soil23
8433.0,2966.0,152.0,26.0,417.0,215.0,1902.0,242.0,229.0,99.0,859.0,5.0,Wilderness3,Soil13
8434.0,2955.0,146.0,27.0,391.0,204.0,1931.0,245.0,225.0,91.0,830.0,5.0,Wilderness3,Soil13
8435.0,2938.0,137.0,28.0,342.0,193.0,1991.0,249.0,217.0,76.0,771.0,5.0,Wilderness3,Soil13
8436.0,2925.0,142.0,27.0,319.0,180.0,2021.0,247.0,223.0,87.0,742.0,5.0,Wilderness3,Soil13
8437.0,3285.0,305.0,8.0,484.0,95.0,840.0,199.0,236.0,176.0,589.0,1.0,Wilderness3,Soil32
8438.0,3355.0,301.0,7.0,690.0,98.0,990.0,201.0,237.0,176.0,2345.0,1.0,Wilderness3,Soil32
8439.0,2876.0,152.0,11.0,404.0,34.0,2431.0,234.0,240.0,135.0,2024.0,5.0,Wilderness3,Soil26
8440.0,2873.0,184.0,10.0,446.0,31.0,2442.0,223.0,247.0,157.0,1987.0,5.0,Wilderness3,Soil26
8441.0,2862.0,141.0,23.0,875.0,83.0,2349.0,246.0,227.0,96.0,1561.0,5.0,Wilderness3,Soil13
8442.0,2827.0,111.0,20.0,552.0,194.0,2541.0,250.0,214.0,83.0,1968.0,3.0,Wilderness3,Soil10
8443.0,2737.0,130.0,21.0,350.0,103.0,2568.0,249.0,222.0,90.0,2164.0,3.0,Wilderness3,Soil4
8444.0,2682.0,119.0,19.0,277.0,48.0,2403.0,249.0,220.0,91.0,2293.0,5.0,Wilderness3,Soil10
8445.0,2669.0,144.0,15.0,285.0,35.0,2187.0,240.0,236.0,122.0,2474.0,3.0,Wilderness3,Soil4
8446.0,2621.0,139.0,24.0,124.0,38.0,1822.0,248.0,223.0,89.0,2812.0,3.0,Wilderness3,Soil4
8447.0,2608.0,180.0,21.0,95.0,23.0,1747.0,223.0,248.0,148.0,2818.0,3.0,Wilderness3,Soil4
8448.0,2954.0,163.0,27.0,430.0,203.0,1869.0,233.0,235.0,113.0,895.0,5.0,Wilderness3,Soil13
8449.0,2935.0,147.0,27.0,350.0,184.0,1958.0,244.0,226.0,93.0,808.0,5.0,Wilderness3,Soil13
8450.0,2865.0,130.0,34.0,201.0,119.0,2138.0,251.0,199.0,46.0,636.0,5.0,Wilderness3,Soil13
8451.0,3359.0,45.0,3.0,450.0,48.0,769.0,220.0,232.0,149.0,1864.0,7.0,Wilderness3,Soil32
8452.0,3151.0,141.0,16.0,85.0,1.0,3065.0,242.0,234.0,117.0,1012.0,2.0,Wilderness3,Soil33
8453.0,3238.0,261.0,6.0,600.0,94.0,2087.0,206.0,243.0,176.0,1997.0,1.0,Wilderness3,Soil31
8454.0,2894.0,167.0,13.0,247.0,39.0,2373.0,230.0,244.0,144.0,2227.0,2.0,Wilderness3,Soil26
8455.0,2869.0,163.0,10.0,404.0,27.0,2407.0,230.0,243.0,145.0,2029.0,5.0,Wilderness3,Soil26
8456.0,2960.0,97.0,6.0,684.0,163.0,2377.0,229.0,232.0,137.0,1661.0,2.0,Wilderness3,Soil34
8457.0,2903.0,135.0,18.0,752.0,125.0,2348.0,245.0,229.0,105.0,1613.0,2.0,Wilderness3,Soil13
8458.0,2857.0,223.0,13.0,926.0,85.0,2310.0,203.0,252.0,183.0,1597.0,5.0,Wilderness3,Soil17
8459.0,2961.0,152.0,25.0,685.0,295.0,2379.0,241.0,232.0,105.0,1771.0,7.0,Wilderness3,Soil4
8460.0,2954.0,151.0,23.0,674.0,288.0,2387.0,242.0,232.0,106.0,1784.0,7.0,Wilderness3,Soil4
8461.0,2752.0,139.0,22.0,404.0,123.0,2589.0,247.0,227.0,97.0,2105.0,3.0,Wilderness3,Soil10
8462.0,2679.0,108.0,18.0,247.0,45.0,2391.0,247.0,217.0,92.0,2313.0,5.0,Wilderness3,Soil4
8463.0,2600.0,179.0,15.0,67.0,15.0,1731.0,225.0,248.0,151.0,2832.0,3.0,Wilderness3,Soil4
8464.0,3115.0,42.0,30.0,150.0,53.0,1380.0,209.0,161.0,68.0,395.0,1.0,Wilderness1,Soil22
8465.0,2747.0,290.0,13.0,42.0,8.0,2428.0,182.0,238.0,195.0,361.0,2.0,Wilderness3,Soil33
8466.0,3120.0,319.0,4.0,0.0,0.0,1490.0,208.0,235.0,166.0,782.0,1.0,Wilderness3,Soil21
8467.0,3355.0,62.0,4.0,424.0,44.0,771.0,223.0,232.0,145.0,1952.0,7.0,Wilderness3,Soil32
8468.0,3391.0,148.0,9.0,335.0,191.0,2685.0,232.0,240.0,139.0,579.0,1.0,Wilderness3,Soil32
8469.0,3186.0,261.0,27.0,120.0,53.0,2866.0,145.0,242.0,229.0,1136.0,1.0,Wilderness3,Soil33
8470.0,3210.0,171.0,6.0,120.0,8.0,2424.0,225.0,243.0,153.0,1429.0,1.0,Wilderness3,Soil23
8471.0,2945.0,152.0,4.0,30.0,1.0,2120.0,224.0,239.0,151.0,3123.0,1.0,Wilderness3,Soil26
8472.0,2867.0,126.0,28.0,793.0,88.0,2296.0,253.0,208.0,63.0,1624.0,5.0,Wilderness3,Soil13
8473.0,2840.0,178.0,12.0,836.0,62.0,2287.0,225.0,247.0,152.0,1620.0,5.0,Wilderness3,Soil13
8474.0,2848.0,223.0,8.0,886.0,76.0,2280.0,210.0,248.0,175.0,1624.0,5.0,Wilderness3,Soil17
8475.0,2852.0,234.0,10.0,899.0,89.0,2280.0,203.0,249.0,183.0,1627.0,5.0,Wilderness3,Soil17
8476.0,2890.0,270.0,18.0,864.0,214.0,2283.0,170.0,243.0,211.0,1653.0,5.0,Wilderness3,Soil13
8477.0,2735.0,141.0,20.0,361.0,106.0,2577.0,245.0,230.0,105.0,2148.0,3.0,Wilderness3,Soil10
8478.0,2686.0,118.0,19.0,228.0,52.0,2407.0,249.0,219.0,91.0,2312.0,3.0,Wilderness3,Soil4
8479.0,2605.0,128.0,23.0,67.0,22.0,1790.0,250.0,220.0,85.0,2846.0,3.0,Wilderness3,Soil4
8480.0,2568.0,127.0,9.0,30.0,1.0,1425.0,236.0,234.0,128.0,2538.0,6.0,Wilderness3,Soil17
8481.0,2539.0,11.0,8.0,30.0,2.0,1168.0,211.0,223.0,148.0,2244.0,6.0,Wilderness3,Soil11
8482.0,3198.0,10.0,12.0,330.0,61.0,1423.0,207.0,216.0,145.0,127.0,1.0,Wilderness1,Soil22
8483.0,3162.0,178.0,8.0,85.0,12.0,1173.0,224.0,245.0,155.0,418.0,1.0,Wilderness3,Soil23
8484.0,3332.0,231.0,6.0,391.0,37.0,1003.0,210.0,246.0,172.0,1501.0,7.0,Wilderness3,Soil32
8485.0,3237.0,15.0,19.0,95.0,37.0,3139.0,199.0,196.0,129.0,247.0,7.0,Wilderness3,Soil22
8486.0,3127.0,158.0,16.0,42.0,-3.0,2981.0,236.0,241.0,130.0,1084.0,2.0,Wilderness3,Soil33
8487.0,3244.0,254.0,7.0,671.0,107.0,1994.0,204.0,245.0,179.0,2131.0,1.0,Wilderness3,Soil31
8488.0,3271.0,270.0,3.0,900.0,140.0,1939.0,212.0,240.0,166.0,2363.0,1.0,Wilderness3,Soil31
8489.0,3202.0,51.0,9.0,642.0,86.0,1930.0,225.0,220.0,128.0,2876.0,1.0,Wilderness3,Soil24
8490.0,2880.0,141.0,15.0,711.0,104.0,2284.0,241.0,235.0,119.0,1667.0,5.0,Wilderness3,Soil13
8491.0,2857.0,128.0,27.0,767.0,78.0,2266.0,252.0,212.0,69.0,1654.0,5.0,Wilderness3,Soil13
8492.0,2837.0,203.0,8.0,816.0,60.0,2255.0,216.0,247.0,166.0,1650.0,5.0,Wilderness3,Soil17
8493.0,2856.0,272.0,11.0,874.0,179.0,2250.0,190.0,243.0,193.0,1660.0,5.0,Wilderness3,Soil17
8494.0,2862.0,284.0,12.0,866.0,185.0,2250.0,187.0,240.0,192.0,1663.0,5.0,Wilderness3,Soil13
8495.0,2883.0,289.0,16.0,847.0,203.0,2252.0,172.0,236.0,204.0,1677.0,5.0,Wilderness3,Soil13
8496.0,2925.0,161.0,25.0,607.0,259.0,2337.0,236.0,237.0,116.0,1852.0,7.0,Wilderness3,Soil4
8497.0,2850.0,104.0,23.0,566.0,208.0,2423.0,251.0,203.0,66.0,1989.0,3.0,Wilderness3,Soil10
8498.0,2655.0,133.0,20.0,180.0,21.0,2312.0,247.0,226.0,97.0,2398.0,5.0,Wilderness3,Soil4
8499.0,2655.0,173.0,14.0,182.0,21.0,2202.0,228.0,246.0,147.0,2486.0,3.0,Wilderness3,Soil4
8500.0,3246.0,7.0,13.0,175.0,53.0,1504.0,203.0,213.0,146.0,379.0,1.0,Wilderness1,Soil23
8501.0,3053.0,43.0,20.0,42.0,0.0,1426.0,220.0,193.0,100.0,908.0,1.0,Wilderness1,Soil23
8502.0,2919.0,169.0,19.0,437.0,170.0,1802.0,231.0,244.0,136.0,977.0,5.0,Wilderness3,Soil13
8503.0,2892.0,319.0,41.0,390.0,163.0,2748.0,86.0,168.0,203.0,313.0,1.0,Wilderness3,Soil33
8504.0,3075.0,310.0,4.0,0.0,0.0,1965.0,209.0,237.0,167.0,1253.0,1.0,Wilderness3,Soil21
8505.0,3349.0,243.0,11.0,360.0,38.0,942.0,199.0,249.0,187.0,1650.0,1.0,Wilderness3,Soil32
8506.0,3355.0,315.0,2.0,390.0,33.0,815.0,213.0,237.0,162.0,2040.0,7.0,Wilderness3,Soil32
8507.0,3244.0,27.0,19.0,134.0,44.0,3181.0,209.0,197.0,119.0,285.0,7.0,Wilderness3,Soil22
8508.0,3218.0,111.0,3.0,306.0,16.0,2569.0,225.0,236.0,145.0,1315.0,2.0,Wilderness3,Soil31
8509.0,2855.0,168.0,8.0,360.0,24.0,2324.0,227.0,243.0,150.0,2082.0,5.0,Wilderness3,Soil26
8510.0,2832.0,189.0,8.0,779.0,55.0,2227.0,221.0,246.0,160.0,1680.0,5.0,Wilderness3,Soil17
8511.0,2833.0,206.0,8.0,787.0,58.0,2225.0,215.0,248.0,168.0,1680.0,5.0,Wilderness3,Soil17
8512.0,2857.0,276.0,14.0,845.0,167.0,2220.0,181.0,242.0,200.0,1690.0,5.0,Wilderness3,Soil13
8513.0,2864.0,286.0,14.0,837.0,187.0,2220.0,181.0,239.0,197.0,1693.0,5.0,Wilderness3,Soil13
8514.0,2686.0,153.0,19.0,201.0,52.0,2440.0,239.0,237.0,120.0,2313.0,3.0,Wilderness3,Soil4
8515.0,2577.0,68.0,3.0,0.0,0.0,1631.0,222.0,234.0,148.0,2825.0,6.0,Wilderness3,Soil17
8516.0,3046.0,48.0,17.0,201.0,30.0,1871.0,224.0,202.0,106.0,3611.0,1.0,Wilderness3,Soil26
8517.0,2952.0,72.0,26.0,85.0,7.0,1989.0,239.0,179.0,0.0,3272.0,1.0,Wilderness3,Soil26
8518.0,2932.0,81.0,11.0,60.0,-10.0,2093.0,235.0,219.0,114.0,3070.0,1.0,Wilderness3,Soil26
8519.0,2848.0,266.0,15.0,819.0,91.0,2190.0,181.0,245.0,203.0,1717.0,5.0,Wilderness3,Soil17
8520.0,2905.0,165.0,28.0,577.0,239.0,2263.0,232.0,236.0,116.0,1879.0,7.0,Wilderness3,Soil4
