id,tipo,titulo,director,actores,pais,incorporada,lanzamiento,publico,duracion,clasificacion
80167644,Movie,Bokeh,"Geoffrey Orthwein, Andrew Sullivan","Maika Monroe, Matt O'Leary, Arnar Jónsson, Gunnar Helgason, Berglind Rós Sigurðardóttir","United States, Iceland","June 22, 2017",2017,TV-14,92 min,"Dramas, Independent Movies, Sci-Fi & Fantasy"
80027041,Movie,XX,"Jovanka Vuckovic, Annie Clark, Roxanne Benjamin, Karyn Kusama","Natalie Brown, Jonathan Watton, Melanie Lynskey, Lindsay Burdge, Sheila Vand, Casey Adams, Breeda Wool, Angela Trimbur, Morgan Krantz, Christina Kirk, Kyle Allen, Mike Doyle","Canada, United States","June 22, 2017",2017,R,81 min,Horror Movies
81018067,Movie,Blood Will Tell,"Miguel Cohan, Miguel Cohan","Oscar Martínez, Dolores Fonzi, Diego Velázquez, Paulina Garcia, Luis Gnecco, Malena Sánchez, Emilio Vodanovich, Norman Briski","Argentina, United States","June 21, 2019",2019,TV-MA,113 min,"Dramas, Independent Movies, International Movies"
80220422,TV Show,Bolívar,"Luis Alberto Restrepo, Andrés Beltrán, Jaime Rayo","Luis Gerónimo Abreu, José Ramón Barreto, Ernesto Benjumea, Félix Antequera, Jefferson Quiñones, Shany Nadan, María José Vargas, Hans Martínez, Mauro Mauad, Álvaro Bayona, Rosmeri Marval, Irene Esser, Nohely Arteaga",Colombia,"June 21, 2019",2019,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
81033473,Movie,EVANGELION: DEATH (TRUE)²,Hideaki Anno,"Megumi Ogata, Kotono Mitsuishi, Megumi Hayashibara, Yuko Miyamura, Yuriko Yamaguchi, Fumihiko Tachiki, Motomu Kiyokawa, Koichi Yamadera, Takehito Koyasu, Hiro Yuki, Miki Nagasawa, Mugihito, Akira Ishida",Japan,"June 21, 2019",1998,TV-14,69 min,"Action & Adventure, Anime Features, International Movies"
81035870,Movie,Good Luck,Tarek Abdel Moaty,"Ahmed Eid, May Kassab, Diaa El Merghany, Samy Maghawry, Badria Tolba, Hassan Abdulfattah, Ahmed Safwat, Sayed Sadek, Laila Gamal",Egypt,"June 21, 2019",2012,TV-MA,99 min,"Dramas, International Movies"
80993087,TV Show,Melodies of Life - Born This Way,Sin director,Sin actores,No clasificada,"June 21, 2019",2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
80209013,TV Show,Mr. Iglesias,Sin director,"Gabriel Iglesias, Sherri Shepherd, Jacob Vargas, Maggie Geha, Richard Gant, Cree Cicchino, Fabrizio Guido, Oscar Nuñez",United States,"June 21, 2019",2019,TV-14,1 Season,TV Comedies
81033445,TV Show,Neon Genesis Evangelion,Sin director,"Megumi Ogata, Kotono Mitsuishi, Yuriko Yamaguchi, Megumi Hayashibara, Yuko Miyamura, Fumihiko Tachiki, Akira Ishida, Motomu Kiyokawa, Hiro Yuki, Miki Nagasawa, Takehito Koyasu, Tomokazu Seki, Tetsuya Iwanaga, Junko Iwao, Mugihito",Japan,"June 21, 2019",1995,TV-14,1 Season,"Anime Series, International TV Shows"
60024788,Movie,The End of Evangelion,"Hideaki Anno, Kazuya Tsurumaki","Megumi Ogata, Kotono Mitsuishi, Megumi Hayashibara, Yuko Miyamura, Yuriko Yamaguchi, Fumihiko Tachiki, Motomu Kiyokawa, Koichi Yamadera, Takehito Koyasu, Hiro Yuki, Miki Nagasawa, Maria Kawamura, Mugihito, Akira Ishida",Japan,"June 21, 2019",1997,TV-14,87 min,"Action & Adventure, Anime Features, International Movies"
80166185,Movie,Dangal,Nitesh Tiwari,"Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh, Sanya Malhotra, Aparshakti Khurana, Zaira Wasim, Suhani Bhatnagar, Ritwik Sahore",India,"June 21, 2017",2016,TV-PG,161 min,"Dramas, International Movies, Sports Movies"
81035868,Movie,An Upper Egyptian,"Ismail Farouk, Hazem Fouda","Mohamed Ramadan, Randa El Behery, Nermin Maher, Inas El Naggar, Mayar El Gheity, Hassan Abdulfattah, Sabri Abdulmonem, Alaa Zenhom, Abdalah Mishrif, Mohamed Soliman",No clasificada,"June 20, 2019",2014,TV-MA,85 min,"Comedies, Dramas, International Movies"
81035877,Movie,Bewildered Bolbol,Khaled Marei,"Ahmed Helmy, Zeina, Shery Adel, Emy Samir Ghanim, Yousef Fawzy, Yasser El Tobgy, Wael Sami, Maryam Saleh",Egypt,"June 20, 2019",2010,TV-14,112 min,"Comedies, International Movies, Romantic Movies"
81131274,Movie,Rakkhosh,"Abhijit Kokate, Srivinay Salian","Sanjay Mishra, Priyanka Bose, Tannishtha Chatterjee, Barun Chanda, Sonamoni Jayant Gadekar, Ashwath Bhatt, Atul Mahale",India,"June 20, 2019",2019,TV-MA,116 min,"Horror Movies, Independent Movies, International Movies"
81035876,Movie,Reaction,Husam El-Gohari,"Mahmoud Abdel Moghny, Amr Youssef, Horeya Farghaly, Mahmoud El Gendy, Entessar, Donia El Masry, Sabry Abdel Moniem, Raouf Mustafa, Alaa Zenhom",Egypt,"June 20, 2019",2011,TV-MA,99 min,"Dramas, International Movies"
81035875,Movie,The Chord,Magdy Al-Hawwary,"Mostafa Shaban, Ghada Adel, Arwa Gouda, Ahmed Salah Al-Saadany, Ashraf Zaki, Sawsan Badr, Fatma Nasser, Said Saleh, Ali Hassanein, Majed Abdulazim",Egypt,"June 20, 2019",2010,TV-MA,101 min,"Dramas, International Movies"
81035866,Movie,The Player,Ahmad El-Badri,"Ramez Galal, Emy Samir Ghanim, Edward Fouad, Hassan Hosny, Yousef Fawzy, Samar Gaber, Ragaa Al-Geddawy, Maha Abou Ouf, Mai El-Kady",No clasificada,"June 20, 2019",2012,TV-MA,110 min,"Comedies, International Movies"
81027187,Movie,The Wolf's Call,Antonin Baudry,"François Civil, Omar Sy, Mathieu Kassovitz, Reda Kateb, Paula Beer, Alexis Michalik, Jean-Yves Berteloot, Damien Bonnard, Pierre Cevaër, Sébastien Libessart",France,"June 20, 2019",2019,TV-14,116 min,"Dramas, International Movies, Thrillers"
81035879,Movie,Three-Quarters Decent,Mohamed Hamdy,"Mohamed Ragab, Lamitta Frangieh, Mohsen Mansour, Rania Mallah, Madlyn Tabar, Mimi Gamal, Ahmed Rateb, Ahmed Zaher",No clasificada,"June 20, 2019",2010,TV-MA,96 min,"Comedies, Dramas, International Movies"
81035871,Movie,Unruly Friends,Sherif Mandour,"Kinda Allouch, Ahmed Salah Al-Saadany, Dina Fouad, Amr Youssef, Ahmed Safwat, Madlyn Tabar, Yasser Ali Maher, Nadia Fahmi, Menha Zaytoon, Tamim Abdou, Mostafa Abd Elsalam",Egypt,"June 20, 2019",2011,TV-14,83 min,"International Movies, Thrillers"
80997770,TV Show,The Vietnam War: A Film by Ken Burns and Lynn Novick,"Ken Burns, Lynn Novick",Sin actores,United States,"June 20, 2018",2017,TV-MA,1 Season,Docuseries
80173234,Movie,Amar Akbar & Tony,Atul Malhotra,"Rez Kempton, Sam Vincenti, Martin Delaney, Karen David, Laura Aikman, Goldy Notay, Meera Syal, Nina Wadia, Tanveer Ghani, Amrita Acharia",United Kingdom,"June 20, 2017",2015,TV-MA,92 min,"Comedies, Dramas, International Movies"
80151644,Movie,Puss in Book: Trapped in an Epic Tale,"Roy Burdine, Johnny Castuciano","Eric Bauza, Jayma Mays, Maria Bamford, Jeff Bennett, Grey Griffin, Carla Jimenez, Paul Rugg, Joshua Rush",United States,"June 20, 2017",2017,TV-Y7,24 min,"Children & Family Movies, Comedies"
80185223,Movie,Rory Scovel Tries Stand-Up for the First Time,Scott Moran,Rory Scovel,United States,"June 20, 2017",2017,TV-MA,66 min,Stand-Up Comedy
80005588,TV Show,Life Story,Sin director,David Attenborough,United Kingdom,"June 20, 2016",2014,TV-14,1 Season,"British TV Shows, Docuseries, Science & Nature TV"
81028895,TV Show,Arthdal Chronicles,Sin director,"Song Joong-ki, Jang Dong-gun, Kim Ji-won, Kim Ok-vin, Kim Eui-sung, Cho Seong-ha, Lee Do-gyeong, Park Hae-joon, Park Byung-eun",South Korea,"June 2, 2019",2019,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Action & Adventure"
70038131,Movie,"Good Night, and Good Luck",George Clooney,"David Strathairn, Patricia Clarkson, George Clooney, Jeff Daniels, Robert Downey Jr., Frank Langella, Ray Wise, Robert John Burke, Tate Donovan, Alex Borstein, Matt Ross, Grant Heslov","United States, France, United Kingdom, Japan","June 2, 2019",2005,PG,93 min,Dramas
81110386,Movie,Krutant,Datta Mohan Bhandare,"Suyog Rajendra Gorhe, Sandeep Kulkarni, Vidya Karanjikar, Sayli Patil",India,"June 2, 2019",2019,TV-14,114 min,"Dramas, International Movies"
80108430,Movie,The Duel,Kieran Darcy-Smith,"Woody Harrelson, Liam Hemsworth, Alice Braga, Emory Cohen, Felicity Price, José Zúñiga, William Sadler",United States,"June 2, 2019",2016,R,110 min,Dramas
70135893,Movie,The King's Speech,Tom Hooper,"Colin Firth, Geoffrey Rush, Helena Bonham Carter, Guy Pearce, Timothy Spall, Derek Jacobi, Jennifer Ehle, Anthony Andrews, Claire Bloom, Eve Best, Michael Gambon","United Kingdom, United States, Australia","June 2, 2018",2010,R,118 min,"Dramas, International Movies"
80121844,Movie,1898: Our Last Men in the Philippines,Salvador Calvo,"Luis Tosar, Javier Gutiérrez, Álvaro Cervantes, Karra Elejalde, Carlos Hipólito, Ricardo Gómez, Patrick Criado, Eduard Fernández, Miguel Herrán, Emilio Palacios",Spain,"June 2, 2017",2016,R,130 min,"Dramas, International Movies"
80133117,TV Show,Crashing,Sin director,"Phoebe Waller-Bridge, Jonathan Bailey, Adrian Scarborough, Damien Molony, Louise Ford, Julie Dray, Amit Shah",United Kingdom,"June 2, 2017",2016,TV-MA,1 Season,"British TV Shows, International TV Shows, Romantic TV Shows"
80158750,Movie,Lucid Dream,Jun-seong Kim,"Ko Soo, Kyung-gu Seol, Yu-chun Park, Hye-jung Kang, In-hwan Park, Ho-jin Chun",South Korea,"June 2, 2017",2017,TV-MA,102 min,"International Movies, Sci-Fi & Fantasy, Thrillers"
80176840,TV Show,The Homecoming,Sin director,"Se-yoon Yoo, Tyler Rasch, Guillaume Patry, Nikolai Johnsen",No clasificada,"June 2, 2017",2015,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Reality TV"
80095626,TV Show,Hibana: Spark,Sin director,"Kento Hayashi, Kazuki Namioka, Mugi Kadowaki, Masao Yoshii, Hideaki Murata, Nahana, Sayaka Yamamoto, Shota Sometani, Tomorowo Taguchi, Kaoru Kobayashi",Japan,"June 2, 2016",2016,TV-MA,1 Season,"International TV Shows, TV Dramas"
80216302,Movie,Beats,Chris Robinson,"Khalil Everage, Anthony Anderson, Uzo Aduba, Emayatzy Corinealdi, Paul Walter Hauser, Dave East, Seandrea Sledge, Ashley Jackson, Megan Sousa",United States,"June 19, 2019",2019,TV-MA,110 min,"Dramas, Independent Movies, Music & Musicals"
81105525,Movie,Memory Games,"Janet Tobias, Claus Wehlisch",Sin actores,"Germany, United States, Sweden","June 19, 2019",2018,TV-14,86 min,Documentaries
81017094,Movie,Running for Grace,David L. Cunningham,"Ryan Potter, Matt Dillon, Jim Caviezel, Olivia Ritchie, Juliet Mills, Nick Boraine, Rumi Oyama",United States,"June 19, 2019",2018,TV-14,110 min,"Dramas, Romantic Movies"
80190535,Movie,The Edge of Democracy,Petra Costa,Sin actores,Brazil,"June 19, 2019",2019,TV-14,122 min,"Documentaries, International Movies"
80241071,Movie,VS.,Ed Lilly,"Connor Swindells, Fola Evans-Akingbola, Nicholas Pinnock, Ruth Sheen, Emily Taaffe, Shotty Horroh, Paige Meade, Elliot Barnes-Worrell, Joivan Wade, Youssef Berouain, Jurell Carter, Ellie James",United Kingdom,"June 19, 2019",2018,TV-MA,99 min,Dramas
80233611,Movie,Hannah Gadsby: Nanette,"Madeleine Parry, Jon Olb",Hannah Gadsby,Australia,"June 19, 2018",2018,TV-MA,70 min,Stand-Up Comedy
80993106,TV Show,The Underwear,Sin director,"Thanabordee Jaiyen, Emika Grant Emma, Tantimedh Chisanusha, Siribanchawan Jidapa, Supanut Sudjinda",No clasificada,"June 19, 2018",2017,TV-MA,1 Season,"International TV Shows, TV Dramas, Teen TV Shows"
80160814,Movie,The Incident,Isaac Ezban,"Raúl Méndez, Nailea Norvind, Hernán Mendoza, Humberto Busto, Fernando Álvarez Rebeil, Gabriel Santoyo, Paulina Montemayor, Héctor Mendoza, Leonel Tinajero, Marcos Moreno",Mexico,"June 19, 2017",2014,TV-MA,100 min,"International Movies, Sci-Fi & Fantasy, Thrillers"
80993404,Movie,Adam Devine: Best Time of Our Lives,Jay Karas,Adam Devine,United States,"June 18, 2019",2019,TV-MA,59 min,Stand-Up Comedy
81092781,Movie,Antariksha Ke Rakhwale,Anirban Majumder,"Sonal Kaushal, Rupa Bhimani, Julie Tejwani, Sabina Malik, Jigna Bharadhwaj, Rajesh Kawa",No clasificada,"June 18, 2019",2018,TV-Y7-FV,65 min,Children & Family Movies
81001090,Movie,Big Kill,Scott Martin,"Christoph Sanders, Jason Patric, Clint Glenn Hummel, Lou Diamond Phillips, Danny Trejo, Scott Martin, Elizabeth McLaughlin, Stephanie Beran, K.C. Clyde, Michael Paré",United States,"June 18, 2019",2018,R,126 min,Action & Adventure
81083891,Movie,Bob Lazar: Area 51 & Flying Saucers,Jeremy Kenyon Lockyer Corbell,Robert Lazar,United States,"June 18, 2019",2018,TV-MA,97 min,Documentaries
81092782,Movie,Dragonkala Ka Rahasya,Rajiv Chilaka,Sin actores,No clasificada,"June 18, 2019",2018,TV-Y7-FV,68 min,Children & Family Movies
81092780,Movie,Samudri Lootere,Anirban Majumder,"Sonal Kaushal, Rupa Bhimani, Julie Tejwani, Sabina Malik, Jigna Bharadhwaj, Rajesh Kawa",No clasificada,"June 18, 2019",2018,TV-Y7-FV,65 min,Children & Family Movies
81092783,Movie,Super Bheem Bana Vajraveer,Sumit Das,"Sonal Kaushal, Rupa Bhimani, Julie Tejwani, Sabina Malik, Jigna Bharadhwaj, Rajesh Kawa",No clasificada,"June 18, 2019",2018,TV-Y7-FV,63 min,Children & Family Movies
81136963,Movie,The Wrong Babysitter,George Mendeluk,"Daphne Zuniga, Seann Gallagher, Lisa Marie Caruk, Matt Bellefleur, Ava Hughes, Britt Irvin, Lochlyn Munro",Canada,"June 18, 2019",2017,TV-14,89 min,Thrillers
80195801,TV Show,Club de Cuervos Presents: The Ballad of Hugo Sánchez,Sin director,"Jesús Zavala, Ianis Guerrero, Mauro Mauad, Renato Gutz, Raúl Briones, Markin López, Guillermo Dorantes, Martha Claudia Moreno, Aldo Escalante, Sergio Mayer, Paola Moreno, Pedro Miguel Arce",United States,"June 18, 2018",2018,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies"
80999727,TV Show,Encerrados,Sin director,"Luis Machín, Maria Merlino, Fabián Vena, Ana Chalentano, Nelly Prince, Victor Laplace, Silvia Pérez, Pilar Gamboa, Alberto Ajaka, Fabio Alberti, Martin Slipak, Martín Piroyansky, Paula Ransenberg",No clasificada,"June 18, 2018",2018,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies"
80993088,TV Show,Love Rhythms - Accidental Daddy,Sin director,Udom Taephanit,No clasificada,"June 18, 2018",2016,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas"
80076698,Movie,Ip Man 3,Wilson Yip,"Donnie Yen, Zhang Jin, Lynn Hung, Patrick Tam, Karena Ng, Kent Cheng, Bryan Leung, Louis Cheung, Danny Chan, Mike Tyson, Babyjohn Choi","China, Hong Kong","June 18, 2016",2015,PG-13,105 min,"Action & Adventure, Dramas, International Movies"
80038159,Movie,The Stanford Prison Experiment,Kyle Patrick Alvarez,"Billy Crudup, Michael Angarano, Ezra Miller, Tye Sheridan, Keir Gilchrist, Olivia Thirlby, Nelsan Ellis, Thomas Mann, Moises Arias, Gaius Charles",United States,"June 17, 2017",2015,R,122 min,"Dramas, Independent Movies, Thrillers"
80037691,Movie,Cop Car,Jon Watts,"Kevin Bacon, James Freedson-Jackson, Hays Wellford, Camryn Manheim, Shea Whigham, Sean Hartley, Kyra Sedgwick, Loi Nguyen",United States,"June 16, 2019",2015,R,88 min,Thrillers
80998296,Movie,Right Here Right Now,Jakob Lass,"Niklas Bruhn, David Schütter, Tinka Furst, Corinna Harfouch, Bela B. Felsenheimer, Martina Schöne-Radunski, Mathias Bloech, Tanna Barthel, Felix Maria Zeppenfeld, Kalle Schwensen",Germany,"June 16, 2019",2018,TV-MA,91 min,"Comedies, Dramas, Independent Movies"
80049873,Movie,Counterpunch,Jay Bulger,Sin actores,United States,"June 16, 2017",2017,TV-MA,91 min,"Documentaries, Sports Movies"
80094358,Movie,The Real Miyagi,Kevin Derek,Fumio Demura,"United States, Canada, Japan, Panama","June 16, 2017",2015,TV-PG,81 min,"Documentaries, Sports Movies"
80174177,Movie,What the Health,"Kip Andersen, Keegan Kuhn",Sin actores,United States,"June 16, 2017",2017,TV-PG,92 min,Documentaries
81123051,Movie,3 Seconds Divorce,Shazia Javed,Sin actores,Canada,"June 15, 2019",2018,TV-14,53 min,"Documentaries, Faith & Spirituality"
81081067,TV Show,Charité at War,Sin director,"Mala Emde, Ulrich Noethen, Jannik Schümann, Artjom Gilz, Luise Wolfram, Jacob Matschenz, Frida-Lovisa Hamann, Lukas Miko, Susanne Böwe",No clasificada,"June 15, 2019",2019,TV-MA,1 Season,"International TV Shows, TV Dramas"
70305217,TV Show,Kill la Kill,Sin director,"Ami Koshimizu, Toshihiko Seki, Ryoka Yuzuki, Aya Suzaki, Shinichiro Miki, Tetsu Inada, Nobuyuki Hiyama, Mayumi Shintani, Hiroyuki Yoshino, Romi Park",Japan,"June 15, 2019",2014,TV-MA,1 Season,"Anime Series, International TV Shows"
81034980,Movie,Life Overtakes Me,"John Haptas, Kristine Samuelson",Sin actores,"Sweden, United States","June 15, 2019",2019,TV-PG,40 min,Documentaries
81123052,Movie,Luckee,Sanjay Jadhav,"Abhay Mahajan, Dipti Sati, Mayur More, Shubhangi Tambale, Chetan Dalvi, Nilesh Diwekar",India,"June 15, 2019",2019,TV-14,113 min,"Comedies, International Movies, Romantic Movies"
81035887,Movie,Monopoly (The Bank Of Luck),Ahmed El Gendy,"Mohamed Mamdouh, Mohammed Tharwat, Akram Hosny",Egypt,"June 15, 2019",2017,TV-MA,117 min,"Comedies, International Movies"
81113927,Movie,Pihu,Vinod Kapri,Pihu Myra Vishwakarma,India,"June 15, 2019",2018,TV-14,90 min,"Dramas, Independent Movies, International Movies"
70302572,TV Show,Puella Magi Madoka Magica,Sin director,"Aoi Yuki, Chiwa Saito, Kaori Mizuhashi, Eri Kitamura, Emiri Kato, Ai Nonaka",Japan,"June 15, 2019",2011,TV-14,1 Season,"Anime Series, International TV Shows"
81108280,TV Show,Somewhere Only We Know,Sin director,"Zhang Chao, Li Tingting, Chen Bohao, Sun Jialing, Zhang Zhang, Li Jiuxiao, Deng Yuli, Li Huan, Fang Wenqiang, Gong Rui",China,"June 15, 2019",2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
80213115,TV Show,The Alcàsser Murders,Elías León,Sin actores,Spain,"June 15, 2019",2019,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows"
81027195,TV Show,Unit 42,Sin director,"Patrick Ridremont, Constance Gay, Tom Audenaert, Roda Fawaz, Danitza Athanassiadis",Belgium,"June 15, 2019",2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
70074315,Movie,Chronicle of an Escape,Israel Adrián Caetano,"Rodrigo de la Serna, Pablo Echarri, Nazareno Casero, Lautaro Delgado, Matías Marmorato, Martín Urruty, César Albarracín, Guillermo Fernandez, Daniel Di Biase",Argentina,"June 15, 2018",2006,R,104 min,"Dramas, International Movies, Thrillers"
81002885,Movie,LEGO House - Home of the Brick,"Anders Falck, Stinus Morell Vithner",Bjarke Ingels,No clasificada,"June 15, 2018",2018,TV-G,48 min,"Documentaries, International Movies"
80991033,Movie,Lust Stories,"Zoya Akhtar, Karan Johar, Anurag Kashyap, Dibakar Banerjee","Vicky Kaushal, Bhumi Pednekar, Radhika Apte, Neha Dhupia, Manisha Koirala, Akash Thosar, Randeep Jha, Neil Bhoopalam, Jaideep Ahlawat, Sanjay Kapoor, Kiara Advani",India,"June 15, 2018",2018,TV-MA,121 min,"Comedies, Dramas, International Movies"
80244547,Movie,Maktub,Oded Raz,"Guy Amir, Hanan Savyon, Itzik Cohen, Igal Naor",Israel,"June 15, 2018",2018,TV-MA,106 min,"Comedies, International Movies"
80991025,Movie,Pacificum: Return to the Ocean,"Mariana Tschudi, Héctor Gálvez",Sin actores,Peru,"June 15, 2018",2017,TV-G,74 min,"Documentaries, International Movies"
80184100,Movie,Set It Up,Claire Scanlon,"Zoey Deutch, Glen Powell, Lucy Liu, Taye Diggs, Meredith Hagner, Pete Davidson, Tituss Burgess",United States,"June 15, 2018",2018,TV-14,106 min,"Comedies, Romantic Movies"
80131280,Movie,Sunday's Illness,Ramón Salazar,"Bárbara Lennie, Susi Sánchez, Miguel Ángel Solá, Richard Bohringer",Spain,"June 15, 2018",2017,TV-14,113 min,"Dramas, Independent Movies, International Movies"
80991026,Movie,The last hour,Eduardo Mendoza de Echave,"Pietro Sibille, Nidia Bermejo, Toño Vega, Tommy Párraga, Fausto Molina, Katerina D'Onofrio, Haysen Percovich, Emilram Cossío, Sandro Calderón, Tony Dulzaidez","Chile, Peru","June 15, 2018",2017,TV-MA,119 min,"Dramas, International Movies"
80243582,TV Show,True: Magical Friends,Sin director,"Michela Luci, Jamie Watson, Anna Claire Bartlam, Dante Zee, Eric Peterson",No clasificada,"June 15, 2018",2018,TV-Y,1 Season,Kids' TV
80243473,TV Show,True: Wonderful Wishes,Sin director,"Michela Luci, Jamie Watson, Anna Claire Bartlam, Dante Zee, Eric Peterson",No clasificada,"June 15, 2018",2018,TV-Y,1 Season,Kids' TV
80164206,Movie,Cave,Henrik Martin Dahlsbakken,"Heidi Toini, Benjamin Helstad, Mads Sjogard Pettersen, Ingar Helge Gimle",Norway,"June 15, 2017",2016,TV-MA,77 min,"Action & Adventure, International Movies, Thrillers"
