id,tipo,titulo,incorporada,lanzamiento,publico,duracion
70021631,Pelicula,The Amityville Horror,"January 1, 2020",2005,Adulto,89 min
81012487,Serie,The Bride of Habaek,"January 1, 2020",2017,Adolecente,1 Season
81044551,Serie,The Circle,"January 1, 2020",2020,Adulto,1 Season
404067,Pelicula,The Craft,"January 1, 2020",1996,Adulto,101 min
70020296,Pelicula,The Crying Game,"January 1, 2020",1992,Adulto,112 min
70021652,Pelicula,The Dukes of Hazzard,"January 1, 2020",2005,Adolecente,104 min
70061763,Pelicula,The Dukes of Hazzard: The Beginning,"January 1, 2020",2007,Adulto,95 min
70113006,Pelicula,The Final Destination,"January 1, 2020",2009,Adulto,82 min
70105370,Pelicula,The Invention of Lying,"January 1, 2020",2009,Adolecente,99 min
60004484,Pelicula,The Lord of the Rings: The Return of the King,"January 1, 2020",2003,Adolecente,201 min
60004483,Pelicula,The Lord of the Rings: The Two Towers,"January 1, 2020",2002,Adolecente,179 min
5670479,Pelicula,The Mask of Zorro,"January 1, 2020",1998,Adolecente,138 min
60001808,Pelicula,The Naked Gun 2 1/2: The Smell of Fear,"January 1, 2020",1991,Adolecente,85 min
60001807,Pelicula,The Naked Gun: From the Files of Police Squad!,"January 1, 2020",1988,Adolecente,85 min
793907,Pelicula,The Natural,"January 1, 2020",1984,infantil,138 min
60001854,Pelicula,The Original Kings of Comedy,"January 1, 2020",2000,Adulto,111 min
20159719,Pelicula,The Peacemaker,"January 1, 2020",1997,Adulto,124 min
60024914,Pelicula,The Ring,"January 1, 2020",2002,Adolecente,116 min
60000209,Pelicula,The Talented Mr. Ripley,"January 1, 2020",1999,Adulto,139 min
60033108,Pelicula,Tremors,"January 1, 2020",1990,Adolecente,96 min
1064058,Pelicula,Tremors 2: Aftershocks,"January 1, 2020",1995,Adolecente,100 min
60021377,Pelicula,Tremors 3: Back to Perfection,"January 1, 2020",2001,infantil,104 min
60033107,Pelicula,Tremors 4: The Legend Begins,"January 1, 2020",2004,Adolecente,101 min
80066084,Pelicula,Tremors 5:  Bloodline,"January 1, 2020",2015,Adolecente,99 min
1067876,Pelicula,True Grit,"January 1, 2020",1969,infantil,128 min
70117902,Pelicula,Up in the Air,"January 1, 2020",2009,Adulto,110 min
60001396,Pelicula,What Lies Beneath,"January 1, 2020",2000,Adolecente,130 min
22007250,Pelicula,Wild Wild West,"January 1, 2020",1999,Adolecente,106 min
60020949,Pelicula,Willy Wonka & the Chocolate Factory,"January 1, 2020",1971,infantil,100 min
60011597,Pelicula,Wyatt Earp,"January 1, 2020",1994,Adolecente,191 min
70100379,Pelicula,Yes Man,"January 1, 2020",2008,Adolecente,104 min
70209245,Pelicula,A Perfect Ending,"January 1, 2019",2012,Adulto,110 min
70045863,Pelicula,Across the Universe,"January 1, 2019",2007,Adolecente,133 min
70045866,Pelicula,Babel,"January 1, 2019",2006,Adulto,143 min
80999981,Pelicula,Back to the 90s,"January 1, 2019",2015,Adolecente,111 min
60022056,Pelicula,Black Hawk Down,"January 1, 2019",2001,Adulto,144 min
80016588,Pelicula,Chappie,"January 1, 2019",2015,Adulto,121 min
70011207,Pelicula,Christmas with the Kranks,"January 1, 2019",2004,infantil,99 min
60027689,Pelicula,Daddy Day Care,"January 1, 2019",2003,infantil,93 min
80239710,Pelicula,Gone are the Days,"January 1, 2019",2018,Adulto,100 min
80177342,Serie,Good Girls,"January 1, 2019",2018,Adolecente,1 Season
80108616,Pelicula,Hell or High Water,"January 1, 2019",2016,Adulto,102 min
70084799,Pelicula,Indiana Jones and the Kingdom of the Crystal Skull,"January 1, 2019",2008,Adolecente,123 min
60010487,Pelicula,Indiana Jones and the Last Crusade,"January 1, 2019",1989,Adolecente,127 min
60011649,Pelicula,Indiana Jones and the Raiders of the Lost Ark,"January 1, 2019",1981,infantil,116 min
60010488,Pelicula,Indiana Jones and the Temple of Doom,"January 1, 2019",1984,infantil,119 min
60004476,Pelicula,Jay and Silent Bob Strike Back,"January 1, 2019",2001,Adulto,105 min
70299748,Pelicula,Jersey Boys,"January 1, 2019",2014,Adulto,134 min
80214621,Pelicula,Kevyn Aucoin: Beauty & the Beast in Me,"January 1, 2019",2017,Adulto,90 min
80245709,Pelicula,Krystal,"January 1, 2019",2017,Adulto,93 min
70117299,Pelicula,Last Night,"January 1, 2019",2010,Adulto,93 min
16944044,Pelicula,"Lock, Stock and Two Smoking Barrels","January 1, 2019",1998,Adulto,108 min
81045060,Pelicula,Merku Thodarchi Malai,"January 1, 2019",2018,Adulto,115 min
60031284,Pelicula,Mona Lisa Smile,"January 1, 2019",2003,Adolecente,119 min
70256512,Pelicula,Moshe Kasher: Live in Oakland,"January 1, 2019",2012,Adulto,61 min
70058019,Pelicula,Perfect Stranger,"January 1, 2019",2007,Adulto,109 min
81046846,Pelicula,Pokémon the Movie: I Choose You!,"January 1, 2019",2017,infantil,97 min
880640,Pelicula,Pulp Fiction,"January 1, 2019",1994,Adulto,154 min
81052279,Pelicula,Puriyatha Puthir,"January 1, 2019",2017,Adulto,120 min
81052277,Pelicula,Taramani,"January 1, 2019",2017,Adolecente,148 min
60026139,Pelicula,Tears of the Sun,"January 1, 2019",2003,Adulto,121 min
70101375,Pelicula,The Boy in the Striped Pajamas,"January 1, 2019",2008,Adolecente,95 min
408911,Pelicula,The Crow,"January 1, 2019",1994,Adulto,102 min
80195885,Pelicula,The Pass,"January 1, 2019",2016,Adulto,87 min
80209379,Serie,Tidying Up with Marie Kondo,"January 1, 2019",2019,infantil,1 Season
70307648,Pelicula,Trash,"January 1, 2019",2014,Adulto,114 min
70174741,Pelicula,Whitney Cummings: Money Shot,"January 1, 2019",2010,Adulto,48 min
60023619,Pelicula,XXx,"January 1, 2019",2002,Adolecente,124 min
70023960,Pelicula,XXX: State of the Union,"January 1, 2019",2005,Adolecente,101 min
80201623,Pelicula,Aajcha Divas Majha,"January 1, 2018",2013,infantil,126 min
80202086,Pelicula,Aata Pita,"January 1, 2018",2010,Adolecente,133 min
80190844,Pelicula,AlphaGo,"January 1, 2018",2017,infantil,90 min
80201626,Pelicula,Badha,"January 1, 2018",2006,Adolecente,91 min
80195653,Pelicula,Camp Cool Kids,"January 1, 2018",2017,infantil,104 min
80084756,Pelicula,Chittagong,"January 1, 2018",2012,Adulto,105 min
70117122,Pelicula,Devrai,"January 1, 2018",2004,infantil,123 min
80197427,Pelicula,Dries,"January 1, 2018",2017,infantil,89 min
80192627,Pelicula,Empire of Scents,"January 1, 2018",2014,Adolecente,87 min
80202713,Pelicula,Eve's Apple,"January 1, 2018",2017,Adolecente,91 min
80084454,Pelicula,Fandry,"January 1, 2018",2014,Adulto,102 min
70204980,Serie,Fullmetal Alchemist,"January 1, 2018",2003,Adolecente,1 Season
80196217,Pelicula,Functional Fitness,"January 1, 2018",2016,Adulto,106 min
80208908,Pelicula,Green White Green (And All the Beautiful Colours in My Mosaic of Madness),"January 1, 2018",2016,Adulto,102 min
80167491,Pelicula,Happy Hunting,"January 1, 2018",2017,Adulto,91 min
80206907,Pelicula,Heartthrob,"January 1, 2018",2017,Adulto,87 min
80202905,Pelicula,Hridaynath,"January 1, 2018",2012,Adolecente,103 min
60035870,Pelicula,Hum Aapke Hain Koun,"January 1, 2018",1994,Adulto,193 min
80074065,Pelicula,Hum Saath-Saath Hain,"January 1, 2018",1999,infantil,176 min
80201809,Pelicula,Ideachi Kalpana,"January 1, 2018",2010,Adolecente,124 min
80228146,Pelicula,Jora 10 Numbaria,"January 1, 2018",2017,Adulto,135 min
70169918,Pelicula,Justin Bieber: Never Say Never,"January 1, 2018",2011,infantil,106 min
80201810,Pelicula,Kay Dyache Bola,"January 1, 2018",2005,Adolecente,133 min
80221637,Pelicula,Maacher Jhol,"January 1, 2018",2017,infantil,107 min
80197301,Pelicula,Maddman: The Steve Madden Story,"January 1, 2018",2017,Adulto,78 min
19207412,Pelicula,Maine Pyar Kiya,"January 1, 2018",1989,infantil,192 min
80217436,Pelicula,Martin Luther: The Idea that Changed the World,"January 1, 2018",2017,infantil,55 min
80201618,Pelicula,Maza Pati Karodpati,"January 1, 2018",1988,infantil,132 min
70128225,Pelicula,Mi Shivajiraje Bhosale Boltoy,"January 1, 2018",2009,Adolecente,148 min
80020131,Pelicula,Monster High: Escape from Skull Shores,"January 1, 2018",2012,infantil,46 min
70286028,Pelicula,Monster High: Friday Night Frights,"January 1, 2018",2013,infantil,46 min
80020036,Pelicula,Monster High: Fright On!,"January 1, 2018",2011,infantil,46 min
70301472,Pelicula,"Monster High: Frights, Camera, Action!","January 1, 2018",2014,infantil,74 min
70286029,Pelicula,Monster High: Why Do Ghouls Fall in Love?,"January 1, 2018",2013,infantil,46 min
80196138,Pelicula,Not Alone,"January 1, 2018",2017,Adolecente,50 min
80138615,Pelicula,Now More Than Ever: The History of Chicago,"January 1, 2018",2016,Adulto,114 min
70297799,Pelicula,Nymphomaniac: Volume 1,"January 1, 2018",2013,Adulto,117 min
80131236,Pelicula,Planetarium,"January 1, 2018",2016,Adulto,108 min
70297439,Serie,Pokémon: Indigo League,"January 1, 2018",2000,infantil,1 Season
80184547,Pelicula,Residente,"January 1, 2018",2017,Adulto,97 min
70116578,Pelicula,Sanai Choughade,"January 1, 2018",2008,Adolecente,122 min
80202908,Pelicula,Shahanpan Dega Deva,"January 1, 2018",2011,Adolecente,115 min
80184135,Pelicula,Super Dark Times,"January 1, 2018",2017,Adulto,104 min
80139199,Pelicula,The Age of Shadows,"January 1, 2018",2016,Adulto,140 min
80208830,Pelicula,The Arbitration,"January 1, 2018",2016,Adulto,101 min
80201813,Pelicula,The Damned Rain,"January 1, 2018",2009,Adolecente,99 min
80186459,Serie,The Frozen Dead,"January 1, 2018",2017,Adulto,1 Season
80155790,Pelicula,The Rehearsal,"January 1, 2018",2016,Adulto,102 min
1065372,Pelicula,The Trigger Effect,"January 1, 2018",1996,Adulto,94 min
80159566,Pelicula,The Vault,"January 1, 2018",2017,Adulto,92 min
80201815,Pelicula,Time Please,"January 1, 2018",2013,Adolecente,125 min
80217857,Pelicula,Treasures from the Wreck of the Unbelievable,"January 1, 2018",2017,infantil,82 min
80194813,Serie,We Speak Dance,"January 1, 2018",2018,Adolecente,1 Season
70114043,Pelicula,Yanda Kartavya Aahe,"January 1, 2018",2006,infantil,151 min
80140364,Serie,A Good Wife,"January 1, 2017",2013,Adolecente,1 Season
80158376,Pelicula,An American in Madras,"January 1, 2017",2013,infantil,80 min
80140617,Serie,An Innocent Mistake,"January 1, 2017",2012,Adolecente,1 Season
80154688,Pelicula,Autohead,"January 1, 2017",2016,Adulto,97 min
70060010,Pelicula,Bee Movie,"January 1, 2017",2007,infantil,92 min
80140939,Serie,Ex-Boyfriend,"January 1, 2017",2011,Adolecente,1 Season
80140490,Serie,Happy 300 Days,"January 1, 2017",2013,Adolecente,1 Season
80011026,Pelicula,Headwinds,"January 1, 2017",2011,Adolecente,92 min
80117742,Pelicula,Hurricane Bianca,"January 1, 2017",2016,Adulto,85 min
80140938,Serie,In Between,"January 1, 2017",2012,Adolecente,1 Season
80147318,Pelicula,Radiopetti,"January 1, 2017",2015,infantil,83 min
80152741,Pelicula,Saheb Bibi Golaam,"January 1, 2017",2016,Adulto,118 min
80097375,Pelicula,The Land of the Enlightened,"January 1, 2017",2016,Adulto,84 min
80145085,Pelicula,The Rat Race,"January 1, 2017",2010,infantil,52 min
80144141,Pelicula,To Be a Miss,"January 1, 2017",2016,Adolecente,84 min
80118002,Pelicula,Udta Punjab,"January 1, 2017",2016,Adulto,146 min
80141033,Serie,What Is Love?,"January 1, 2017",2012,Adolecente,1 Season
80140362,Serie,Who's the One,"January 1, 2017",2011,Adolecente,1 Season
80036832,Pelicula,How to Change the World,"January 1, 2016",2015,Adulto,110 min
70213235,Serie,Mighty Morphin Alien Rangers,"January 1, 2016",1996,infantil,1 Season
70221672,Serie,Ninja Turtles: The Next Mutation,"January 1, 2016",1997,infantil,1 Season
70213085,Serie,Power Rangers Dino Thunder,"January 1, 2016",2004,infantil,1 Season
70213084,Serie,Power Rangers in Space,"January 1, 2016",1998,infantil,1 Season
70213083,Serie,Power Rangers Jungle Fury,"January 1, 2016",2008,infantil,1 Season
70213082,Serie,Power Rangers Lightspeed Rescue,"January 1, 2016",2000,infantil,1 Season
70213081,Serie,Power Rangers Lost Galaxy,"January 1, 2016",1999,infantil,1 Season
70213080,Serie,Power Rangers Mystic Force,"January 1, 2016",2006,infantil,1 Season
70213079,Serie,Power Rangers Ninja Storm,"January 1, 2016",2003,infantil,1 Season
70213078,Serie,Power Rangers Operation Overdrive,"January 1, 2016",2007,infantil,1 Season
70213077,Serie,Power Rangers RPM,"January 1, 2016",2009,infantil,1 Season
70213076,Serie,Power Rangers S.P.D.,"January 1, 2016",2005,infantil,1 Season
70221673,Serie,Power Rangers Samurai,"January 1, 2016",2011,infantil,1 Season
70221570,Pelicula,"Power Rangers Samurai: Christmas Together, Friends Forever (Christmas Special)","January 1, 2016",2011,infantil,24 min
70221571,Pelicula,Power Rangers Samurai: Clash of the Red Rangers,"January 1, 2016",2011,infantil,46 min
70221569,Pelicula,Power Rangers Samurai: Party Monsters (Halloween Special),"January 1, 2016",2011,infantil,24 min
80008257,Serie,Power Rangers Super Megaforce,"January 1, 2016",2014,infantil,1 Season
80092837,Pelicula,Power Rangers Super Megaforce: The Legendary Battle (Extended),"January 1, 2016",2014,infantil,55 min
70259568,Serie,Power Rangers Super Samurai,"January 1, 2016",2012,infantil,1 Season
70242898,Pelicula,Power Rangers Super Samurai: Stuck on Christmas,"January 1, 2016",2012,infantil,24 min
70242897,Pelicula,Power Rangers Super Samurai: Trickster Treat,"January 1, 2016",2012,infantil,23 min
70213075,Serie,Power Rangers Time Force,"January 1, 2016",2001,infantil,1 Season
70213074,Serie,Power Rangers Turbo,"January 1, 2016",1997,infantil,1 Season
70213073,Serie,Power Rangers Wild Force,"January 1, 2016",2002,infantil,1 Season
70213072,Serie,Power Rangers Zeo,"January 1, 2016",1996,infantil,1 Season
70294113,Serie,Power Rangers: Megaforce,"January 1, 2016",2013,infantil,1 Season
70242900,Pelicula,Power Rangers: Megaforce: Raising Spirits,"January 1, 2016",2013,infantil,24 min
70242899,Pelicula,Power Rangers: Megaforce: The Robo Knight Before Christmas,"January 1, 2016",2013,infantil,24 min
70287605,Serie,Strawberry Shortcake: Berry Bitty Adventures,"January 1, 2016",2015,infantil,1 Season
70053412,Pelicula,To and From New York,"January 1, 2008",2006,Adulto,81 min
80131616,Pelicula,God Bless the Broken Road,"February 9, 2019",2018,infantil,111 min
81020653,Serie,Iron Ladies,"February 9, 2019",2018,Adolecente,1 Season
80174367,Pelicula,Seeing Allred,"February 9, 2018",2018,Adolecente,96 min
80217312,Pelicula,The Ritual,"February 9, 2018",2018,Adulto,95 min
80209006,Pelicula,The Trader (Sovdagari),"February 9, 2018",2018,infantil,24 min
80220692,Serie,Tientsin Mystic,"February 9, 2018",2017,Adolecente,1 Season
80117531,Pelicula,When We First Met,"February 9, 2018",2018,Adolecente,97 min
80153131,Pelicula,Don't Knock Twice,"February 8, 2019",2016,Adulto,93 min
80991400,Pelicula,High Flying Bird,"February 8, 2019",2019,Adulto,91 min
81059388,Pelicula,Incredibles 2 (Spanish Version),"February 8, 2019",2018,infantil,118 min
80231156,Pelicula,Kevin Hart's Guide to Black History,"February 8, 2019",2019,infantil,63 min
81002145,Serie,Nailed It! Mexico,"February 8, 2019",2019,infantil,1 Season
80191045,Pelicula,ReMastered: The Two Killings of Sam Cooke,"February 8, 2019",2019,Adulto,74 min
81029383,Pelicula,The Tree of Blood,"February 8, 2019",2018,Adulto,136 min
80241001,Serie,Unauthorized Living,"February 8, 2019",2018,Adulto,1 Season
80178280,Pelicula,6 Days,"February 8, 2018",2017,Adulto,94 min
80119555,Pelicula,Blinky Bill: The Movie,"February 8, 2017",2015,infantil,91 min
80158270,Pelicula,Happy Times,"February 8, 2017",2014,Adulto,79 min
70302836,Pelicula,Jack and the Cuckoo-Clock Heart,"February 8, 2017",2013,infantil,93 min
70212989,Serie,The Pyramid Code,"February 8, 2016",2009,infantil,1 Season
81034763,Pelicula,Lez Bomb,"February 7, 2019",2018,Adolecente,90 min
81044300,Serie,The Last of the Schmucks,"February 7, 2019",2017,Adulto,1 Season
80151370,Pelicula,"Michael Bolton's Big, Sexy Valentine's Day Special","February 7, 2017",2017,Adulto,54 min
81010962,Pelicula,Di Renjie zhi Sidatianwang,"February 6, 2019",2018,Adulto,132 min
80094258,Pelicula,The Confirmation,"February 6, 2019",2016,Adolecente,101 min
80159028,Pelicula,Fred Armisen: Standup For Drummers,"February 6, 2018",2018,infantil,65 min
80179371,Serie,Valor,"February 6, 2018",2018,Adulto,1 Season
80201570,Pelicula,Welcome to Willits,"February 6, 2018",2017,Adulto,84 min
80225034,Pelicula,Woody Woodpecker,"February 6, 2018",2017,infantil,91 min
80044834,Pelicula,Lila & Eve,"February 6, 2016",2015,Adulto,94 min
81049811,Serie,Hidden Worlds,"February 5, 2019",2018,Adolecente,1 Season
80214523,Serie,Live,"February 5, 2019",2018,Adulto,1 Season
80216779,Pelicula,"Ray Romano: Right Here, Around the Corner","February 5, 2019",2019,Adulto,59 min
80201500,Serie,Safe,"February 5, 2019",2018,Adulto,1 Season
81049774,Serie,Tayee,"February 5, 2019",2018,Adulto,1 Season
80182123,Serie,Violet Evergarden,"February 5, 2019",2018,Adolecente,1 Season
80221279,Serie,OCTB,"February 5, 2018",2017,Adolecente,1 Season
80201497,Pelicula,Princess Cyd,"February 5, 2018",2017,Adulto,97 min
80134431,Pelicula,The Cloverfield Paradox,"February 5, 2018",2018,Adulto,102 min
80198745,Pelicula,Thumper,"February 5, 2018",2017,Adulto,93 min
80168052,Pelicula,Naga The Eternal Yogi,"February 5, 2017",2016,infantil,73 min
80167667,Pelicula,Star Men,"February 5, 2017",2015,Adolecente,88 min
80038446,Pelicula,The Lovers,"February 5, 2017",2015,Adulto,109 min
80059410,Pelicula,Hannibal Buress: Comedy Camisado,"February 5, 2016",2016,Adulto,68 min
70252885,Pelicula,El último testigo,"February 4, 2018",2012,Adulto,105 min
80157760,Pelicula,The Charnel House,"February 4, 2017",2016,Adulto,93 min
80065220,Pelicula,French Dirty,"February 4, 2016",2015,Adulto,72 min
70157452,Serie,Dinner for Five,"February 4, 2008",2007,Adulto,1 Season
81045349,Serie,Romance is a bonus book,"February 3, 2019",2019,Adolecente,1 Season
80124726,Pelicula,Daniel Sosa: Sosafado,"February 3, 2017",2017,Adulto,78 min
70301279,Pelicula,Imperial Dreams,"February 3, 2017",2014,Adulto,86 min
81002591,Pelicula,Billy Graham: An Extraordinary Journey,"February 28, 2019",2018,infantil,66 min
80123777,Pelicula,Mine,"February 28, 2019",2016,Adulto,106 min
80109296,Pelicula,Quién te cantará,"February 28, 2019",2018,Adulto,125 min
81017530,Pelicula,The Rebound,"February 28, 2019",2016,Adulto,77 min
80190130,Pelicula,Big Bear,"February 28, 2018",2017,Adulto,87 min
80226357,Pelicula,반드시 잡는다,"February 28, 2018",2017,Adulto,110 min
80061160,Pelicula,Be Here Now,"February 28, 2017",2015,Adulto,110 min
80133550,Pelicula,Mike Birbiglia: Thank God for Jokes,"February 28, 2017",2017,Adulto,71 min
80103313,Pelicula,People You May Know,"February 28, 2017",2016,Adulto,108 min
80092925,Pelicula,A Second Chance,"February 27, 2019",2015,Adolecente,130 min
80094723,Pelicula,Beauty and the Bestie,"February 27, 2019",2015,Adolecente,119 min
81010869,Pelicula,Bride For Rent,"February 27, 2019",2014,infantil,110 min
